topic_id	intent_name	Web	Image	News	Encyclopedia	QA	Shopping
IMINE2-E-071	how to spend christmas alone	0.277777777778	0.0	0.111111111111	0.0555555555556	0.555555555556	0.0
IMINE2-E-071	how to spend christmas holiday	0.277777777778	0.0	0.111111111111	0.0555555555556	0.555555555556	0.0
IMINE2-E-071	how to spend christmas away from home	0.333333333333	0.0	0.0	0.0	0.666666666667	0.0
IMINE2-E-072	home cleaning services	0.9	0.0	0.0	0.0	0.0	0.1
IMINE2-E-072	home cleaning products	0.333333333333	0.111111111111	0.0555555555556	0.0555555555556	0.0555555555556	0.388888888889
IMINE2-E-072	home cleaning tips	0.538461538462	0.0	0.0769230769231	0.0769230769231	0.307692307692	0.0
IMINE2-E-072	home cleaning price	0.615384615385	0.0	0.0	0.0	0.153846153846	0.230769230769
IMINE2-E-073	travel to italy tips	0.533333333333	0.0	0.0666666666667	0.0666666666667	0.333333333333	0.0
IMINE2-E-073	travel to Italy map	0.0	0.666666666667	0.0	0.0	0.0	0.333333333333
IMINE2-E-073	travel to italy visa requirements	0.666666666667	0.0	0.0	0.0	0.333333333333	0.0
IMINE2-E-073	travel to italy season	0.666666666667	0.0	0.0	0.0	0.333333333333	0.0
IMINE2-E-073	travel to italy cheap	0.5	0.0	0.0	0.0	0.5	0.0
IMINE2-E-073	travel to italy planning	0.615384615385	0.0	0.0769230769231	0.0	0.307692307692	0.0
IMINE2-E-073	travel to italy best time	0.333333333333	0.0	0.0	0.0	0.666666666667	0.0
IMINE2-E-073	travel to italy cost	0.636363636364	0.0	0.0909090909091	0.0	0.272727272727	0.0
IMINE2-E-073	travel to italy packages	1.0	0.0	0.0	0.0	0.0	0.0
IMINE2-E-074	travel hawaii destination	0.5	0.0	0.0714285714286	0.0714285714286	0.357142857143	0.0
IMINE2-E-074	travel hawaii packages	0.727272727273	0.0	0.0	0.0909090909091	0.181818181818	0.0
IMINE2-E-074	travel hawaii cheap	0.5	0.0	0.0	0.0	0.5	0.0
IMINE2-E-074	travel hawaii weather	0.466666666667	0.0666666666667	0.0666666666667	0.133333333333	0.266666666667	0.0
IMINE2-E-074	travel hawaii learning	0.636363636364	0.0	0.0	0.0	0.363636363636	0.0
IMINE2-E-074	travel hawaii planning	0.571428571429	0.0	0.0	0.0	0.428571428571	0.0
IMINE2-E-074	travel hawaii travel agencies	1.0	0.0	0.0	0.0	0.0	0.0
IMINE2-E-076	wallpaper scenery free download	0.6	0.4	0.0	0.0	0.0	0.0
IMINE2-E-076	wallpaper scenery size	0.333333333333	0.666666666667	0.0	0.0	0.0	0.0
IMINE2-E-076	wallpaper scenery	0.428571428571	0.571428571429	0.0	0.0	0.0	0.0
IMINE2-E-076	wallpaper scenery nature	0.333333333333	0.666666666667	0.0	0.0	0.0	0.0
IMINE2-E-076	wallpaper scenery hd	0.411764705882	0.588235294118	0.0	0.0	0.0	0.0
IMINE2-E-076	wallpaper scenery desktop	0.428571428571	0.571428571429	0.0	0.0	0.0	0.0
IMINE2-E-076	wallpepr scenery for walls	0.25	0.5	0.0	0.0	0.0	0.25
IMINE2-E-077	happy birthday graphics facebook	0.461538461538	0.461538461538	0.0769230769231	0.0	0.0	0.0
IMINE2-E-077	happy birthday graphics free	0.428571428571	0.571428571429	0.0	0.0	0.0	0.0
IMINE2-E-077	happy birthday graphics	0.307692307692	0.692307692308	0.0	0.0	0.0	0.0
IMINE2-E-077	happy birthday graphics animated	0.5	0.5	0.0	0.0	0.0	0.0
IMINE2-E-078	new year card design personalized	0.428571428571	0.428571428571	0.0	0.0	0.0714285714286	0.0714285714286
IMINE2-E-078	new year card design template	0.5	0.4375	0.0	0.0	0.0625	0.0
IMINE2-E-078	new year card design vector	0.5	0.5	0.0	0.0	0.0	0.0
IMINE2-E-078	new year card design year	0.333333333333	0.666666666667	0.0	0.0	0.0	0.0
IMINE2-E-078	new year card design free	0.6	0.4	0.0	0.0	0.0	0.0
IMINE2-E-078	new year card design best	0.25	0.5	0.0	0.0	0.25	0.0
IMINE2-E-078	new year card design	0.352941176471	0.529411764706	0.117647058824	0.0	0.0	0.0
IMINE2-E-078	new year card design photoshop	1.0	0.0	0.0	0.0	0.0	0.0
IMINE2-E-079	drawings of flowers pencil	0.375	0.5	0.0	0.0	0.0625	0.0625
IMINE2-E-079	drawings of flowers line	0.5	0.428571428571	0.0	0.0	0.0714285714286	0.0
IMINE2-E-079	drawings of flowers tutorial	0.583333333333	0.166666666667	0.0833333333333	0.0	0.166666666667	0.0
IMINE2-E-079	drawings of flowers free	0.428571428571	0.5	0.0	0.0	0.0714285714286	0.0
IMINE2-E-079	drawings of flowers to color	0.5	0.428571428571	0.0	0.0	0.0714285714286	0.0
IMINE2-E-080	michael jackson photo book	0.357142857143	0.214285714286	0.0	0.0	0.0	0.428571428571
IMINE2-E-080	michael jackson photo autopsy	0.333333333333	0.666666666667	0.0	0.0	0.0	0.0
IMINE2-E-080	michael jackson photo year by year	0.555555555556	0.444444444444	0.0	0.0	0.0	0.0
IMINE2-E-080	michael jackson photo young	0.307692307692	0.615384615385	0.0769230769231	0.0	0.0	0.0
IMINE2-E-080	michael jackson photo download	0.6	0.3	0.0	0.0	0.0	0.1
IMINE2-E-080	michael jackson photo gallery	0.416666666667	0.583333333333	0.0	0.0	0.0	0.0
IMINE2-E-081	world news breaking news	0.375	0.0	0.625	0.0	0.0	0.0
IMINE2-E-081	world news newspapers	0.4	0.0	0.6	0.0	0.0	0.0
IMINE2-E-081	world news news site	0.692307692308	0.0	0.307692307692	0.0	0.0	0.0
IMINE2-E-081	world news timely	0.333333333333	0.0	0.666666666667	0.0	0.0	0.0
IMINE2-E-082	TPP progress history	0.421052631579	0.0	0.105263157895	0.421052631579	0.0526315789474	0.0
IMINE2-E-082	TPP progress agreement	0.368421052632	0.0	0.421052631579	0.105263157895	0.105263157895	0.0
IMINE2-E-082	TPP progress document	0.411764705882	0.0588235294118	0.235294117647	0.176470588235	0.117647058824	0.0
IMINE2-E-082	TPP progress negotiation	0.318181818182	0.0	0.409090909091	0.136363636364	0.136363636364	0.0
IMINE2-E-082	TPP progress country	0.368421052632	0.0	0.315789473684	0.210526315789	0.105263157895	0.0
IMINE2-E-083	mlb scores team	0.428571428571	0.0	0.428571428571	0.142857142857	0.0	0.0
IMINE2-E-083	mlb scores news site	0.571428571429	0.0	0.428571428571	0.0	0.0	0.0
IMINE2-E-083	mlb scores timely	0.375	0.0	0.625	0.0	0.0	0.0
IMINE2-E-083	mlb scores broadcasting	0.666666666667	0.0	0.333333333333	0.0	0.0	0.0
IMINE2-E-083	mlb scores standings	0.583333333333	0.0833333333333	0.333333333333	0.0	0.0	0.0
IMINE2-E-084	apple latest news update	0.333333333333	0.0	0.666666666667	0.0	0.0	0.0
IMINE2-E-084	apple latest news rumors	0.375	0.0625	0.5	0.0625	0.0	0.0
IMINE2-E-084	apple latest news products	0.263157894737	0.157894736842	0.473684210526	0.0	0.0	0.105263157895
IMINE2-E-084	apple latest news apple watch	0.333333333333	0.0	0.666666666667	0.0	0.0	0.0
IMINE2-E-084	apple latest news news sites	0.5	0.1	0.4	0.0	0.0	0.0
IMINE2-E-084	apple latest news ipad	0.333333333333	0.0	0.666666666667	0.0	0.0	0.0
IMINE2-E-084	apple latest news yearly	0.333333333333	0.0	0.666666666667	0.0	0.0	0.0
IMINE2-E-084	apple latest news iphone	0.285714285714	0.0952380952381	0.428571428571	0.047619047619	0.047619047619	0.0952380952381
IMINE2-E-085	obama update Michelle Obama 	0.5	0.0	0.5	0.0	0.0	0.0
IMINE2-E-085	obama update Barack Obama	0.238095238095	0.0952380952381	0.47619047619	0.190476190476	0.0	0.0
IMINE2-E-085	obama update Michelle Malkin	0.5	0.0	0.5	0.0	0.0	0.0
IMINE2-E-085	obama uodate impeachment	0.5	0.0	0.5	0.0	0.0	0.0
IMINE2-E-085	obama update emergency unemployment compensation	0.25	0.0	0.5	0.0	0.25	0.0
IMINE2-E-085	obama update timely	0.263157894737	0.105263157895	0.526315789474	0.105263157895	0.0	0.0
IMINE2-E-085	obama update executive order	1.0	0.0	0.0	0.0	0.0	0.0
IMINE2-E-086	what is GPU gpu process	0.333333333333	0.0	0.0	0.666666666667	0.0	0.0
IMINE2-E-086	what is GPU gpu vs. cpu	0.333333333333	0.0	0.0	0.277777777778	0.388888888889	0.0
IMINE2-E-086	what is GPU computer	0.315789473684	0.0	0.0	0.368421052632	0.315789473684	0.0
IMINE2-E-086	what is GPU graphics card	0.333333333333	0.0555555555556	0.0	0.333333333333	0.277777777778	0.0
IMINE2-E-086	what is GPU gpu accelaration	0.333333333333	0.0	0.0	0.666666666667	0.0	0.0
IMINE2-E-086	what is GPU gpu performance	0.333333333333	0.0	0.0	0.666666666667	0.0	0.0
IMINE2-E-086	what is GPU clock	0.333333333333	0.0	0.0555555555556	0.333333333333	0.277777777778	0.0
IMINE2-E-087	bluetooth definition	0.384615384615	0.0	0.0	0.615384615385	0.0	0.0
IMINE2-E-087	bluetooth pc equipments	0.352941176471	0.117647058824	0.0588235294118	0.0	0.0	0.470588235294
IMINE2-E-087	bluetooth sound devices	0.315789473684	0.105263157895	0.105263157895	0.0	0.0526315789474	0.421052631579
IMINE2-E-087	bluetooth how to turn on	0.357142857143	0.0	0.0	0.0	0.642857142857	0.0
IMINE2-E-087	bluetooth transmission	0.25	0.0	0.0	0.25	0.0	0.5
IMINE2-E-087	bluetooth install software	0.666666666667	0.0	0.0833333333333	0.0	0.166666666667	0.0833333333333
IMINE2-E-088	Construction point  pointing on construction	0.428571428571	0.0714285714286	0.0	0.5	0.0	0.0
IMINE2-E-088	construction point analysis organization	0.7	0.0	0.1	0.2	0.0	0.0
IMINE2-E-088	Construction point the name of company	0.666666666667	0.0833333333333	0.166666666667	0.0833333333333	0.0	0.0
IMINE2-E-088	Construction point coastal areas	0.583333333333	0.0833333333333	0.166666666667	0.166666666667	0.0	0.0
IMINE2-E-089	analogy definition metaphor	0.388888888889	0.0	0.0	0.388888888889	0.222222222222	0.0
IMINE2-E-089	analogy definition extended definition  	0.333333333333	0.0	0.0	0.666666666667	0.0	0.0
IMINE2-E-089	analogy definition language	0.5	0.0	0.0	0.5	0.0	0.0
IMINE2-E-089	analogy definition examples	0.333333333333	0.047619047619	0.0	0.333333333333	0.285714285714	0.0
IMINE2-E-089	analogy definition biology	0.5	0.0	0.0	0.5	0.0	0.0
IMINE2-E-089	analogy definition dictionary	0.375	0.0625	0.0	0.4375	0.0625	0.0625
IMINE2-E-089	analogy definition plain explanation 	0.666666666667	0.0	0.0	0.333333333333	0.0	0.0
IMINE2-E-089	analogy definition literature	0.25	0.0	0.0	0.25	0.0	0.5
IMINE2-E-090	parkinson's disease definition	0.3	0.0	0.0	0.5	0.2	0.0
IMINE2-E-090	parkinson's disease statistics	1.0	0.0	0.0	0.0	0.0	0.0
IMINE2-E-090	parkinson's disease early signs 	0.388888888889	0.0	0.111111111111	0.222222222222	0.277777777778	0.0
IMINE2-E-090	parkinson's disease treatment	0.411764705882	0.0	0.0588235294118	0.235294117647	0.294117647059	0.0
IMINE2-E-090	parkinson's disease stages	0.5	0.0	0.0	0.5	0.0	0.0
IMINE2-E-090	parkinson's disease picture	0.0	1.0	0.0	0.0	0.0	0.0
IMINE2-E-090	parkinson's disease symptoms	0.315789473684	0.0	0.0	0.368421052632	0.315789473684	0.0
IMINE2-E-090	parkinson's disease cause	0.388888888889	0.0	0.111111111111	0.222222222222	0.277777777778	0.0
IMINE2-E-090	parkinson's disease foundation	1.0	0.0	0.0	0.0	0.0	0.0
IMINE2-E-091	single lens reflex recommendationdiagram	0.352941176471	0.176470588235	0.117647058824	0.0588235294118	0.117647058824	0.176470588235
IMINE2-E-091	single lens reflex recommendation digital cameras	0.333333333333	0.0555555555556	0.0555555555556	0.0	0.333333333333	0.222222222222
IMINE2-E-091	single lens reflex recommendation cameras	0.315789473684	0.0526315789474	0.0526315789474	0.0	0.315789473684	0.263157894737
IMINE2-E-091	single lens reflex recommendation brand	0.333333333333	0.0555555555556	0.0555555555556	0.0	0.333333333333	0.222222222222
IMINE2-E-092	Why white chocolate white ingredients	0.368421052632	0.0526315789474	0.0526315789474	0.105263157895	0.315789473684	0.105263157895
IMINE2-E-092	Why white chocolate white online shopping	0.277777777778	0.0555555555556	0.0	0.0555555555556	0.0555555555556	0.555555555556
IMINE2-E-092	Why white chocolate white recipes	0.466666666667	0.0666666666667	0.0666666666667	0.133333333333	0.266666666667	0.0
IMINE2-E-093	Do bananas have seeds why	0.3	0.0	0.0	0.2	0.5	0.0
IMINE2-E-093	Do bananas have seeds yahoo	0.5	0.0	0.0	0.0714285714286	0.428571428571	0.0
IMINE2-E-093	Do bananas have seeds fruit	0.666666666667	0.0	0.0	0.0	0.333333333333	0.0
IMINE2-E-093	Do bananas have seeds inside	0.315789473684	0.0	0.0	0.210526315789	0.473684210526	0.0
IMINE2-E-093	Do bananas have seeds other furuits	0.333333333333	0.0	0.0	0.0	0.666666666667	0.0
IMINE2-E-093	Do bananas have seeds picture	0.235294117647	0.588235294118	0.0	0.0588235294118	0.117647058824	0.0
IMINE2-E-093	Do bananas have seeds how to plant	0.333333333333	0.0	0.0555555555556	0.166666666667	0.444444444444	0.0
IMINE2-E-094	difference between college and university definition	0.3	0.0	0.0	0.45	0.25	0.0
IMINE2-E-094	difference between college and university country	0.315789473684	0.0	0.0	0.263157894737	0.421052631579	0.0
IMINE2-E-094	difference between college and university website	0.391304347826	0.0	0.0	0.347826086957	0.260869565217	0.0
IMINE2-E-094	 difference between college and university degrees	0.352941176471	0.0	0.0	0.235294117647	0.411764705882	0.0
IMINE2-E-095	how to fix a broken zipper pull tab	0.4	0.0	0.0	0.0	0.6	0.0
IMINE2-E-095	how to fix a broken zipper repair kit	0.333333333333	0.0	0.0	0.0	0.0	0.666666666667
IMINE2-E-095	how to fix a broken zipper zipper teeth	0.5	0.0	0.0	0.0	0.5	0.0
IMINE2-E-095	how to fix a broken zipper zipper on something	0.4	0.0	0.0	0.0	0.6	0.0
IMINE2-E-095	how to fix a broken zipper separated zipper	0.4	0.0	0.0	0.0	0.6	0.0
IMINE2-E-095	how to fix a broken zipper stuck zipper	0.333333333333	0.0	0.0	0.0	0.666666666667	0.0
IMINE2-E-095	how to fix a broken zipper splited open	0.333333333333	0.0	0.0	0.0	0.666666666667	0.0
IMINE2-E-095	how to fix a broken zipper how to get back on track	0.4	0.0	0.0	0.0	0.6	0.0
IMINE2-E-096	cheap laptops under 200dollars	0.315789473684	0.105263157895	0.0526315789474	0.0	0.0	0.526315789474
IMINE2-E-096	cheap laptops  for students	0.333333333333	0.0	0.0	0.0	0.333333333333	0.333333333333
IMINE2-E-096	cheap laptops under 100 dollars	0.333333333333	0.0	0.0	0.0	0.0	0.666666666667
IMINE2-E-096	cheap laptops very cheap	0.315789473684	0.105263157895	0.0526315789474	0.0	0.0	0.526315789474
IMINE2-E-096	cheap laptops under 50dollars	0.333333333333	0.0	0.0	0.0	0.0	0.666666666667
IMINE2-E-096	cheap laptops sale	0.315789473684	0.105263157895	0.0526315789474	0.0	0.0	0.526315789474
IMINE2-E-096	cheap laptops  walmart	0.333333333333	0.0	0.0	0.0	0.0	0.666666666667
IMINE2-E-097	iPhone case brands	0.375	0.125	0.0625	0.0	0.0	0.4375
IMINE2-E-097	iPhone case designer	0.315789473684	0.157894736842	0.105263157895	0.105263157895	0.0526315789474	0.263157894737
IMINE2-E-097	iPhone case waterproof	0.5	0.0	0.0	0.0	0.0	0.5
IMINE2-E-097	iPhone case iphone6	0.272727272727	0.136363636364	0.0909090909091	0.0454545454545	0.0454545454545	0.409090909091
IMINE2-E-097	iPhone case iphone5	0.304347826087	0.130434782609	0.0869565217391	0.0434782608696	0.0434782608696	0.391304347826
IMINE2-E-097	iPhone case review	0.666666666667	0.0	0.0	0.0	0.333333333333	0.0
IMINE2-E-097	iPhone case best	0.352941176471	0.0588235294118	0.0	0.0588235294118	0.117647058824	0.411764705882
IMINE2-E-098	discount plasma tv areas	0.333333333333	0.0	0.0	0.0	0.0	0.666666666667
IMINE2-E-098	discount plasma tv for sale	0.263157894737	0.0526315789474	0.157894736842	0.0	0.0	0.526315789474
IMINE2-E-098	discount plasma tv 50inches	0.333333333333	0.0	0.0	0.0	0.0	0.666666666667
IMINE2-E-098	discount plasma tv refurbished	0.666666666667	0.0	0.0	0.0	0.333333333333	0.0
IMINE2-E-098	discount plasma tv cheap	0.3125	0.0625	0.0	0.0	0.0	0.625
IMINE2-E-098	discount plasma tv maker	0.333333333333	0.0	0.0	0.0	0.0	0.666666666667
IMINE2-E-099	mothers day gifts food	0.666666666667	0.0	0.0	0.0	0.0	0.333333333333
IMINE2-E-099	mothers day gifts homemade	0.5	0.0	0.0	0.0	0.25	0.25
IMINE2-E-099	mothers day gifts uinque	0.285714285714	0.142857142857	0.0952380952381	0.0	0.285714285714	0.190476190476
IMINE2-E-099	mothers day gifts how to make	0.666666666667	0.0	0.0	0.0	0.333333333333	0.0
IMINE2-E-099	mothers day gifts shopping site	0.555555555556	0.0	0.0	0.0	0.0	0.444444444444
IMINE2-E-099	mothers day gifts ideas	0.388888888889	0.166666666667	0.111111111111	0.0	0.333333333333	0.0
IMINE2-E-099	mothers day gifts inexpensive	0.4	0.0	0.0	0.0	0.2	0.4
IMINE2-E-099	mothers day gifts for wife	0.25	0.0	0.0	0.0	0.25	0.5
IMINE2-E-099	mothers day gifts pinterest	0.333333333333	0.666666666667	0.0	0.0	0.0	0.0
IMINE2-E-099	mothers day gifts from kids	0.333333333333	0.0	0.0	0.0	0.333333333333	0.333333333333
IMINE2-E-100	ps3 online shoppinig country	0.444444444444	0.0	0.0	0.111111111111	0.0	0.444444444444
IMINE2-E-100	ps3 online shoppinig controller	0.0	0.0	0.0	0.0	0.0	1.0
IMINE2-E-100	ps3 online shoppinig games	0.421052631579	0.0526315789474	0.0	0.0526315789474	0.0	0.473684210526
IMINE2-E-100	ps3 online shoppinig manual	1.0	0.0	0.0	0.0	0.0	0.0
IMINE2-E-100	ps3 online shoppinig free	1.0	0.0	0.0	0.0	0.0	0.0
IMINE2-E-100	ps3 online shoppinig console	0.5	0.0	0.0	0.0	0.0	0.5
IMINE2-E-100	ps3 online shoppinig online id	0.5	0.0	0.0	0.0	0.25	0.25
IMINE2-E-100	ps3 online shoppinig sony	0.5	0.0	0.0	0.0	0.0	0.5